,rank,year,month,song_id
0,1,2001,10,26378
1,2,2001,10,32574
2,3,2001,10,105886
3,4,2001,10,91166
4,5,2001,10,19811
5,6,2001,10,37271
6,7,2001,10,620679
7,8,2001,10,25594
8,9,2001,10,4123450
9,10,2001,10,8302
10,11,2001,10,33641
11,12,2001,10,32776
12,13,2001,10,104759
13,14,2001,10,503342
14,15,2001,10,1116679
15,16,2001,10,90902
16,17,2001,10,1096487
17,18,2001,10,21749
18,19,2001,10,91846
19,20,2001,10,25629
20,21,2001,10,8293
21,22,2001,10,106517
22,23,2001,10,33113
23,24,2001,10,28132
24,25,2001,10,19778
25,26,2001,10,1590287
26,27,2001,10,21360
27,28,2001,10,26447
28,29,2001,10,24670
29,30,2001,10,1289869
30,31,2001,10,104419
31,32,2001,10,18359
32,33,2001,10,19094
33,34,2001,10,531741
34,35,2001,10,503258
35,36,2001,10,24292
36,37,2001,10,25844
37,38,2001,10,90609
38,39,2001,10,94934
39,40,2001,10,3013199
40,41,2001,10,24971
41,42,2001,10,106172
42,43,2001,10,19573
43,44,2001,10,8305
44,45,2001,10,23345
45,46,2001,10,2274434
46,47,2001,10,20969
47,48,2001,10,10837
48,49,2001,10,24105
49,50,2001,10,94303
50,51,2001,10,1137836
51,52,2001,10,2696149
52,53,2001,10,8273
53,54,2001,10,20227
54,55,2001,10,20951
55,56,2001,10,611294
56,57,2001,10,37213
57,58,2001,10,24137
