,rank,year,month,song_id
0,1,2014,11,5442688
1,2,2014,11,5442687
2,3,2014,11,5442696
3,4,2014,11,5421427
4,5,2014,11,5442689
5,6,2014,11,5456526
6,7,2014,11,5413256
7,8,2014,11,5442691
8,9,2014,11,5458267
9,10,2014,11,5442690
10,11,2014,11,5419682
11,12,2014,11,5465008
12,13,2014,11,5439395
13,14,2014,11,5442692
14,15,2014,11,5415175
15,16,2014,11,4016085
16,17,2014,11,5394265
17,18,2014,11,4743560
18,19,2014,11,5442697
19,20,2014,11,5456521
20,21,2014,11,5442693
21,22,2014,11,5421429
22,23,2014,11,5400360
23,24,2014,11,5390701
24,25,2014,11,4806686
25,26,2014,11,5408681
26,27,2014,11,5442694
27,28,2014,11,5470838
28,29,2014,11,5465067
29,30,2014,11,5459290
30,31,2014,11,4543502
31,32,2014,11,4864206
32,33,2014,11,5442698
33,34,2014,11,5449581
34,35,2014,11,5474213
35,36,2014,11,5388806
36,37,2014,11,4854588
37,38,2014,11,4806688
38,39,2014,11,4843704
39,40,2014,11,5431090
40,41,2014,11,5473905
41,42,2014,11,4789747
42,43,2014,11,5442699
43,44,2014,11,5442695
44,45,2014,11,5386171
45,46,2014,11,5413548
46,47,2014,11,5401276
47,48,2014,11,4840271
48,49,2014,11,5372667
49,50,2014,11,4646573
50,51,2014,11,4671151
51,52,2014,11,5462666
52,53,2014,11,5421434
53,54,2014,11,4681146
54,55,2014,11,4743562
55,56,2014,11,5406682
56,57,2014,11,5402092
57,58,2014,11,5445196
58,59,2014,11,4764928
59,60,2014,11,5450271
60,61,2014,11,5431071
61,62,2014,11,5473834
62,63,2014,11,5376645
63,64,2014,11,5421428
64,65,2014,11,5406933
65,66,2014,11,5464998
66,67,2014,11,1490825
67,68,2014,11,4688375
68,69,2014,11,4840373
69,70,2014,11,4756304
70,71,2014,11,4369827
71,72,2014,11,4312955
72,73,2014,11,5421433
73,74,2014,11,4586092
74,75,2014,11,5430793
75,76,2014,11,5465068
76,77,2014,11,5464978
77,78,2014,11,4711007
78,79,2014,11,5465066
79,80,2014,11,4433490
80,81,2014,11,5424619
81,82,2014,11,5387875
82,83,2014,11,4544242
83,84,2014,11,4779294
84,85,2014,11,5465096
85,86,2014,11,4734486
86,87,2014,11,2733249
87,88,2014,11,5389475
88,89,2014,11,4743561
89,90,2014,11,5470601
90,91,2014,11,5400358
91,92,2014,11,5466964
92,93,2014,11,5408662
93,94,2014,11,4828024
94,95,2014,11,4832150
95,96,2014,11,4230004
96,97,2014,11,5458192
97,98,2014,11,5413257
98,99,2014,11,5457853
99,100,2014,11,4743571
