,rank,year,month,song_id
0,1,2000,10,106212
1,2,2000,10,88794
2,3,2000,10,27638
3,4,2000,10,3680
4,5,2000,10,27585
5,6,2000,10,87695
6,7,2000,10,88409
7,8,2000,10,2270749
8,9,2000,10,27561
9,10,2000,10,27845
10,11,2000,10,27833
11,12,2000,10,33146
12,13,2000,10,83220
13,14,2000,10,75263
14,15,2000,10,3690
15,16,2000,10,37100
16,17,2000,10,9270
17,18,2000,10,9956
18,19,2000,10,67169
19,20,2000,10,85108
20,21,2000,10,610559
21,22,2000,10,1002851
22,23,2000,10,3822
23,24,2000,10,38504
24,25,2000,10,88559
25,26,2000,10,27654
26,27,2000,10,87775
27,28,2000,10,1576735
28,29,2000,10,87311
29,30,2000,10,87732
30,31,2000,10,33245
31,32,2000,10,445159
32,33,2000,10,48175
33,34,2000,10,505165
34,35,2000,10,88776
35,36,2000,10,87908
36,37,2000,10,3884179
37,38,2000,10,86984
38,39,2000,10,1175767
39,40,2000,10,87584
40,41,2000,10,2962491
41,42,2000,10,27236
42,43,2000,10,58413
43,44,2000,10,75278
44,45,2000,10,86773
45,46,2000,10,4078
46,47,2000,10,27240
47,48,2000,10,89820
48,49,2000,10,27600
49,50,2000,10,88452
50,51,2000,10,91014
51,52,2000,10,27092
52,53,2000,10,88423
53,54,2000,10,85177
54,55,2000,10,87898
55,56,2000,10,46163
56,57,2000,10,86980
57,58,2000,10,38557
58,59,2000,10,34093
59,60,2000,10,87394
60,61,2000,10,26787
61,62,2000,10,37761
62,63,2000,10,3454851
63,64,2000,10,87022
