,rank,year,month,song_id
0,1,2006,2,1099594
1,2,2006,2,1099824
2,3,2006,2,1029603
3,4,2006,2,1093692
4,5,2006,2,1075411
5,6,2006,2,1108723
6,7,2006,2,1086029
7,8,2006,2,993956
8,9,2006,2,933378
9,10,2006,2,985472
10,11,2006,2,1099347
11,12,2006,2,1029602
12,13,2006,2,1099478
13,14,2006,2,1091224
14,15,2006,2,1094161
15,16,2006,2,1009239
16,17,2006,2,1008495
17,18,2006,2,1097091
18,19,2006,2,1010135
19,20,2006,2,1095798
20,21,2006,2,985474
21,22,2006,2,1033126
22,23,2006,2,1008523
23,24,2006,2,1088419
24,25,2006,2,1003811
25,26,2006,2,1033326
26,27,2006,2,971439
27,28,2006,2,997089
28,29,2006,2,933390
29,30,2006,2,1108584
30,31,2006,2,1055270
31,32,2006,2,985739
32,33,2006,2,933372
33,34,2006,2,993398
34,35,2006,2,1069020
35,36,2006,2,1068643
36,37,2006,2,1085595
37,38,2006,2,866714
38,39,2006,2,1092505
39,40,2006,2,928697
40,41,2006,2,1093657
41,42,2006,2,1097032
42,43,2006,2,1069028
43,44,2006,2,971441
44,45,2006,2,987332
45,46,2006,2,1095261
46,47,2006,2,978136
47,48,2006,2,1047726
48,49,2006,2,985785
49,50,2006,2,905857
50,51,2006,2,1069019
51,52,2006,2,1110308
52,53,2006,2,1108726
53,54,2006,2,979391
54,55,2006,2,1114174
55,56,2006,2,976106
56,57,2006,2,898497
57,58,2006,2,848567
58,59,2006,2,976103
59,60,2006,2,1104782
60,61,2006,2,1030704
61,62,2006,2,1047240
62,63,2006,2,1099825
63,64,2006,2,1099832
64,65,2006,2,1114170
65,66,2006,2,986817
66,67,2006,2,1107022
67,68,2006,2,1111240
68,69,2006,2,1114298
69,70,2006,2,1115206
70,71,2006,2,1100105
71,72,2006,2,1093693
72,73,2006,2,677886
73,74,2006,2,1093695
74,75,2006,2,1104861
75,76,2006,2,1094776
76,77,2006,2,997677
77,78,2006,2,926191
78,79,2006,2,992526
79,80,2006,2,1033127
80,81,2006,2,1108725
81,82,2006,2,916291
82,83,2006,2,1069029
83,84,2006,2,1094069
84,85,2006,2,1069021
85,86,2006,2,1099316
86,87,2006,2,1093696
87,88,2006,2,926193
88,89,2006,2,1085596
89,90,2006,2,1069026
90,91,2006,2,1094157
91,92,2006,2,1095293
92,93,2006,2,905587
93,94,2006,2,1097055
94,95,2006,2,1097798
95,96,2006,2,866706
96,97,2006,2,1032605
97,98,2006,2,1069023
98,99,2006,2,1108729
