,rank,year,month,song_id
0,1,2011,6,3424822
1,2,2011,6,3414749
2,3,2011,6,3397448
3,4,2011,6,3397797
4,5,2011,6,3403761
5,6,2011,6,3424854
6,7,2011,6,3427926
7,8,2011,6,3411459
8,9,2011,6,3385548
9,10,2011,6,3411851
10,11,2011,6,3373007
11,12,2011,6,3422254
12,13,2011,6,3403255
13,14,2011,6,3405381
14,15,2011,6,3408448
15,16,2011,6,3411852
16,17,2011,6,3395649
17,18,2011,6,3422448
18,19,2011,6,3366160
19,20,2011,6,3379391
20,21,2011,6,2793050
21,22,2011,6,3394950
22,23,2011,6,3440448
23,24,2011,6,3391560
24,25,2011,6,3337773
25,26,2011,6,3411854
26,27,2011,6,3394454
27,28,2011,6,3438954
28,29,2011,6,3422248
29,30,2011,6,3349297
30,31,2011,6,3436083
31,32,2011,6,3319849
32,33,2011,6,3448185
33,34,2011,6,3389324
34,35,2011,6,3409948
35,36,2011,6,3680
36,37,2011,6,3349210
37,38,2011,6,3390248
38,39,2011,6,83437
39,40,2011,6,3418959
40,41,2011,6,3441135
41,42,2011,6,3352959
42,43,2011,6,3434891
43,44,2011,6,3339283
44,45,2011,6,3422151
45,46,2011,6,3426230
46,47,2011,6,3429749
47,48,2011,6,3389284
48,49,2011,6,3438948
49,50,2011,6,3422250
50,51,2011,6,3348066
51,52,2011,6,3432248
52,53,2011,6,3422252
53,54,2011,6,672010
54,55,2011,6,3421348
55,56,2011,6,3411853
56,57,2011,6,3411850
57,58,2011,6,3450190
58,59,2011,6,3448852
59,60,2011,6,3448851
60,61,2011,6,3341087
61,62,2011,6,3410248
62,63,2011,6,3438949
63,64,2011,6,3169779
64,65,2011,6,3452769
65,66,2011,6,3428363
66,67,2011,6,3411849
67,68,2011,6,3354527
68,69,2011,6,3394449
69,70,2011,6,3367970
70,71,2011,6,3433754
71,72,2011,6,3422249
72,73,2011,6,3421107
73,74,2011,6,3438951
74,75,2011,6,3421091
75,76,2011,6,3446888
76,77,2011,6,3337651
77,78,2011,6,3409111
78,79,2011,6,3448853
79,80,2011,6,3401704
80,81,2011,6,3405362
81,82,2011,6,3338948
82,83,2011,6,3136472
83,84,2011,6,3441478
84,85,2011,6,3422253
85,86,2011,6,3417060
86,87,2011,6,3439736
87,88,2011,6,3438953
88,89,2011,6,3172166
89,90,2011,6,3386750
90,91,2011,6,3448850
91,92,2011,6,3427168
92,93,2011,6,3364512
93,94,2011,6,3379048
94,95,2011,6,3421092
95,96,2011,6,2992122
96,97,2011,6,3156950
97,98,2011,6,3443208
98,99,2011,6,3448849
99,100,2011,6,3429522
