,rank,year,month,song_id
0,1,2006,1,1029603
1,2,2006,1,1008495
2,3,2006,1,985472
3,4,2006,1,993956
4,5,2006,1,1075411
5,6,2006,1,1029602
6,7,2006,1,1009239
7,8,2006,1,985474
8,9,2006,1,933378
9,10,2006,1,1003811
10,11,2006,1,1033326
11,12,2006,1,971439
12,13,2006,1,1010135
13,14,2006,1,997089
14,15,2006,1,933372
15,16,2006,1,933390
16,17,2006,1,1033126
17,18,2006,1,866714
18,19,2006,1,1086029
19,20,2006,1,1008523
20,21,2006,1,928697
21,22,2006,1,986817
22,23,2006,1,1047726
23,24,2006,1,985785
24,25,2006,1,985739
25,26,2006,1,987332
26,27,2006,1,993398
27,28,2006,1,1085595
28,29,2006,1,978136
29,30,2006,1,992526
30,31,2006,1,979391
31,32,2006,1,1055270
32,33,2006,1,898497
33,34,2006,1,905857
34,35,2006,1,1069020
35,36,2006,1,997677
36,37,2006,1,976103
37,38,2006,1,983664
38,39,2006,1,1094161
39,40,2006,1,1093692
40,41,2006,1,1003334
41,42,2006,1,926191
42,43,2006,1,903404
43,44,2006,1,926193
44,45,2006,1,1069019
45,46,2006,1,1033185
46,47,2006,1,1029294
47,48,2006,1,905587
48,49,2006,1,864916
49,50,2006,1,847132
50,51,2006,1,931730
51,52,2006,1,1068643
52,53,2006,1,905582
53,54,2006,1,1091224
54,55,2006,1,931222
55,56,2006,1,1088419
56,57,2006,1,1002262
57,58,2006,1,1069029
58,59,2006,1,1069028
59,60,2006,1,866706
60,61,2006,1,1047240
61,62,2006,1,979393
62,63,2006,1,916286
63,64,2006,1,1055292
64,65,2006,1,1095798
65,66,2006,1,848567
66,67,2006,1,983662
67,68,2006,1,1069021
68,69,2006,1,1030702
69,70,2006,1,1092505
70,71,2006,1,1033127
71,72,2006,1,732512
72,73,2006,1,855314
73,74,2006,1,1045765
74,75,2006,1,1077486
75,76,2006,1,932258
76,77,2006,1,1084347
77,78,2006,1,905583
78,79,2006,1,1089743
79,80,2006,1,677886
80,81,2006,1,866710
81,82,2006,1,993966
82,83,2006,1,889549
83,84,2006,1,623902
84,85,2006,1,1039681
85,86,2006,1,732516
86,87,2006,1,925357
87,88,2006,1,905862
88,89,2006,1,1069023
89,90,2006,1,1047344
90,91,2006,1,1083987
91,92,2006,1,1093657
92,93,2006,1,904634
93,94,2006,1,1068644
94,95,2006,1,833515
95,96,2006,1,971441
96,97,2006,1,903402
97,98,2006,1,916291
98,99,2006,1,1089744
99,100,2006,1,1085596
