,rank,year,month,song_id
0,1,2001,1,9040
1,2,2001,1,9419
2,3,2001,1,10291
3,4,2001,1,489863
4,5,2001,1,10124
5,6,2001,1,75279
6,7,2001,1,1700348
7,8,2001,1,106215
8,9,2001,1,105639
9,10,2001,1,11172
10,11,2001,1,46163
11,12,2001,1,38423
12,13,2001,1,27600
13,14,2001,1,3680
14,15,2001,1,9349
15,16,2001,1,89806
16,17,2001,1,2270751
17,18,2001,1,10434
18,19,2001,1,609766
19,20,2001,1,9573
20,21,2001,1,9202
21,22,2001,1,1185237
22,23,2001,1,9282
23,24,2001,1,27641
24,25,2001,1,86980
25,26,2001,1,46195
26,27,2001,1,27655
27,28,2001,1,10435
28,29,2001,1,1786609
29,30,2001,1,58413
30,31,2001,1,27849
31,32,2001,1,39288
32,33,2001,1,90060
33,34,2001,1,10262
34,35,2001,1,88776
35,36,2001,1,84375
36,37,2001,1,611228
37,38,2001,1,87694
38,39,2001,1,27833
39,40,2001,1,9961
40,41,2001,1,88416
41,42,2001,1,1576735
42,43,2001,1,10263
43,44,2001,1,38504
44,45,2001,1,88790
45,46,2001,1,9957
46,47,2001,1,37100
47,48,2001,1,10838
48,49,2001,1,53615
49,50,2001,1,3822
50,51,2001,1,2946
51,52,2001,1,89325
52,53,2001,1,445159
53,54,2001,1,8920
54,55,2001,1,27562
55,56,2001,1,9271
56,57,2001,1,46181
57,58,2001,1,88773
58,59,2001,1,3743
59,60,2001,1,75266
60,61,2001,1,3692
61,62,2001,1,88794
62,63,2001,1,610559
63,64,2001,1,27469
