0,2000-01,0.0,0.0,0.0,0.0,0.0,34.61538461538461,28.205128205128204,19.230769230769234,3.8461538461538463,0.0,10.256410256410255,0.0,0.0,0.0,0.0,0.0,1.282051282051282,1.282051282051282,0.0,1.282051282051282
1,2000-02,0.0,0.0,0.0,1.5151515151515151,0.0,34.84848484848485,33.33333333333333,18.181818181818183,3.0303030303030303,0.0,7.575757575757576,0.0,0.0,0.0,0.0,0.0,1.5151515151515151,0.0,0.0,0.0
2,2000-03,0.0,1.4705882352941175,0.0,1.4705882352941175,0.0,41.17647058823529,26.47058823529412,17.647058823529413,2.941176470588235,0.0,7.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175
3,2000-04,0.0,1.4084507042253522,0.0,1.4084507042253522,0.0,39.436619718309856,30.985915492957744,15.492957746478872,4.225352112676056,0.0,7.042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2000-05,0.0,1.3333333333333335,0.0,0.0,0.0,40.0,29.333333333333332,12.0,6.666666666666667,0.0,10.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2000-06,0.0,1.4925373134328357,0.0,0.0,0.0,35.82089552238806,37.3134328358209,8.955223880597014,7.462686567164178,0.0,8.955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2000-07,0.0,1.694915254237288,1.694915254237288,0.0,0.0,27.11864406779661,40.67796610169492,13.559322033898304,8.47457627118644,0.0,6.779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2000-08,0.0,1.3513513513513513,0.0,0.0,2.7027027027027026,29.72972972972973,44.5945945945946,12.162162162162163,5.405405405405405,0.0,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2000-09,0.0,1.4705882352941175,0.0,1.4705882352941175,1.4705882352941175,30.88235294117647,30.88235294117647,19.11764705882353,7.352941176470589,0.0,7.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2000-10,0.0,1.3333333333333335,0.0,2.666666666666667,1.3333333333333335,33.33333333333333,28.000000000000004,17.333333333333336,6.666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,1.3333333333333335,0.0,0.0
10,2000-11,0.0,1.3333333333333335,0.0,1.3333333333333335,0.0,32.0,30.666666666666664,18.666666666666668,6.666666666666667,0.0,5.333333333333334,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,2.666666666666667,0.0,0.0
11,2000-12,0.0,1.5151515151515151,0.0,0.0,0.0,34.84848484848485,30.303030303030305,21.21212121212121,6.0606060606060606,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0
12,2001-01,0.0,1.4705882352941175,0.0,0.0,0.0,33.82352941176471,26.47058823529412,25.0,7.352941176470589,0.0,4.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,0.0
13,2001-02,0.0,1.4925373134328357,0.0,0.0,0.0,35.82089552238806,25.37313432835821,23.88059701492537,7.462686567164178,0.0,4.477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0
14,2001-03,0.0,3.278688524590164,0.0,0.0,0.0,37.704918032786885,26.229508196721312,14.754098360655737,6.557377049180328,0.0,8.19672131147541,0.0,0.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,1.639344262295082
15,2001-04,0.0,1.4492753623188406,0.0,0.0,0.0,43.47826086956522,21.73913043478261,15.942028985507244,7.246376811594203,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4492753623188406
16,2001-05,0.0,1.4705882352941175,0.0,0.0,0.0,41.17647058823529,25.0,10.294117647058822,8.823529411764707,0.0,8.823529411764707,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,2.941176470588235
17,2001-06,0.0,1.3888888888888888,0.0,1.3888888888888888,0.0,37.5,26.38888888888889,9.722222222222223,9.722222222222223,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,4.166666666666666
18,2001-07,0.0,0.0,0.0,1.5151515151515151,0.0,37.878787878787875,33.33333333333333,12.121212121212121,6.0606060606060606,0.0,7.575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515151515151
19,2001-08,0.0,0.0,0.0,1.5384615384615385,0.0,35.38461538461539,36.92307692307693,12.307692307692308,6.153846153846154,0.0,6.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0
