,genre,freq
0,댄스,20
1,랩/힙합,34
2,발라드,29
3,R&B/Soul,12
4,인디음악,5
5,드라마OST,19
6,록/메탈,2
7,포크/블루스,3
8,POP,2
9,일렉트로니카,1
