,genre,freq
0,발라드,29
1,댄스,20
2,R&B/Soul,15
3,드라마OST,15
4,랩/힙합,24
5,포크/블루스,3
6,인디음악,5
7,록/메탈,6
8,일렉트로니카,1
9,POP,3
