,genre,freq
0,댄스,26
1,R&B/Soul,7
2,랩/힙합,15
3,발라드,38
4,록/메탈,8
5,드라마OST,7
6,인디음악,5
7,영화OST,1
8,포크/블루스,5
9,POP,2
