,genre,freq
0,발라드,30
1,댄스,10
2,랩/힙합,7
3,R&B/Soul,12
4,록/메탈,8
5,일렉트로니카,1
6,인디음악,1
7,드라마OST,4
8,영화OST,1
9,-,1
