,genre,freq
0,댄스,20
1,랩/힙합,20
2,R&B/Soul,8
3,발라드,45
4,록/메탈,7
5,드라마OST,5
6,성인가요,1
7,J-POP,1
8,POP,1
9,포크/블루스,1
