,genre,freq
0,발라드,33
1,포크/블루스,13
2,댄스,19
3,R&B/Soul,9
4,랩/힙합,12
5,일렉트로니카,6
6,록/메탈,7
7,드라마OST,8
8,POP,2
9,만화/게임OST,2
10,인디음악,2
