,genre,freq
0,인디음악,8
1,록/메탈,6
2,랩/힙합,24
3,발라드,32
4,댄스,21
5,드라마OST,5
6,POP,7
7,R&B/Soul,7
8,일렉트로니카,2
9,포크/블루스,2
