,genre,freq
0,발라드,31
1,랩/힙합,28
2,R&B/Soul,10
3,댄스,21
4,드라마OST,7
5,인디음악,4
6,록/메탈,6
7,포크/블루스,3
8,POP,3
9,영화OST,1
10,만화/게임OST,1
11,일렉트로니카,2
