,genre,freq
0,R&B/Soul,12
1,댄스,27
2,인디음악,8
3,록/메탈,2
4,발라드,34
5,POP,3
6,드라마OST,8
7,포크/블루스,8
8,랩/힙합,14
9,EDM,2
10,일렉트로니카,2
11,영화OST,1
