,genre,freq
0,랩/힙합,25
1,R&B/Soul,16
2,발라드,34
3,드라마OST,13
4,댄스,21
5,포크/블루스,1
6,POP,2
7,인디음악,1
8,록/메탈,1
9,일렉트로니카,1
