,genre,freq
0,댄스,29
1,인디음악,6
2,록/메탈,11
3,포크/블루스,2
4,랩/힙합,22
5,발라드,25
6,R&B/Soul,11
7,드라마OST,10
8,POP,5
9,영화OST,1
