,genre,freq
0,발라드,42
1,댄스,12
2,R&B/Soul,23
3,드라마OST,7
4,랩/힙합,10
5,-,1
6,록/메탈,7
7,일렉트로니카,1
8,성인가요,1
9,영화OST,2
10,POP,2
