,genre,freq
0,R&B/Soul,15
1,발라드,36
2,댄스,20
3,드라마OST,9
4,포크/블루스,9
5,인디음악,10
6,랩/힙합,15
7,록/메탈,3
8,POP,3
9,EDM,1
10,일렉트로니카,1
