,genre,freq
0,랩/힙합,12
1,발라드,36
2,댄스,22
3,POP,6
4,인디음악,8
5,록/메탈,5
6,포크/블루스,7
7,R&B/Soul,12
8,드라마OST,5
9,EDM,1
10,일렉트로니카,1
