,genre,freq
0,랩/힙합,29
1,발라드,28
2,댄스,22
3,R&B/Soul,12
4,일렉트로니카,1
5,POP,4
6,드라마OST,9
7,포크/블루스,3
8,인디음악,4
9,록/메탈,4
10,영화OST,1
