,genre,freq
0,댄스,18
1,랩/힙합,16
2,발라드,57
3,록/메탈,6
4,R&B/Soul,8
5,드라마OST,3
6,POP,1
7,일렉트로니카,1
8,만화/게임OST,1
9,영화OST,2
