,genre,freq
0,발라드,39
1,R&B/Soul,12
2,인디음악,8
3,록/메탈,3
4,포크/블루스,7
5,댄스,19
6,POP,6
7,랩/힙합,13
8,드라마OST,4
9,EDM,1
10,일렉트로니카,1
