,genre,freq
0,댄스,12
1,발라드,46
2,랩/힙합,23
3,R&B/Soul,7
4,POP,2
5,포크/블루스,5
6,인디음악,2
7,영화OST,2
8,록/메탈,4
9,성인가요,1
10,드라마OST,7
11,일렉트로니카,1
