,genre,freq
0,록/메탈,12
1,발라드,46
2,댄스,9
3,R&B/Soul,9
4,랩/힙합,10
5,POP,7
6,영화OST,2
7,만화/게임OST,1
8,드라마OST,6
9,성인가요,1
