,genre,freq
0,발라드,49
1,댄스,20
2,랩/힙합,5
3,록/메탈,12
4,드라마OST,8
5,R&B/Soul,9
6,일렉트로니카,2
7,POP,3
8,만화/게임OST,1
9,성인가요,1
