,genre,freq
0,댄스,19
1,랩/힙합,29
2,발라드,31
3,록/메탈,7
4,R&B/Soul,12
5,POP,5
6,드라마OST,8
7,영화OST,2
8,인디음악,1
9,포크/블루스,1
