,genre,freq
0,댄스,18
1,발라드,38
2,드라마OST,12
3,포크/블루스,8
4,인디음악,10
5,R&B/Soul,12
6,랩/힙합,18
7,록/메탈,3
8,POP,3
9,EDM,1
10,일렉트로니카,1
