,genre,freq
0,댄스,38
1,발라드,42
2,랩/힙합,6
3,록/메탈,9
4,드라마OST,10
5,인디음악,3
6,포크/블루스,1
7,POP,1
8,일렉트로니카,2
9,영화OST,1
10,R&B/Soul,3
