,genre,freq
0,댄스,22
1,랩/힙합,32
2,R&B/Soul,11
3,록/메탈,9
4,인디음악,5
5,발라드,21
6,일렉트로니카,2
7,포크/블루스,2
8,드라마OST,7
9,POP,5
10,영화OST,1
11,만화/게임OST,1
