,genre,freq
0,발라드,35
1,댄스,19
2,POP,13
3,영화OST,4
4,인디음악,10
5,R&B/Soul,10
6,드라마OST,5
7,록/메탈,7
8,랩/힙합,13
9,포크/블루스,2
10,일렉트로니카,1
11,성인가요,1
