,genre,freq
0,댄스,22
1,발라드,36
2,드라마OST,14
3,R&B/Soul,8
4,랩/힙합,15
5,록/메탈,17
6,일렉트로니카,1
7,포크/블루스,2
8,인디음악,2
9,POP,1
