,genre,freq
0,발라드,39
1,포크/블루스,13
2,댄스,16
3,R&B/Soul,14
4,랩/힙합,10
5,일렉트로니카,5
6,드라마OST,9
7,록/메탈,5
8,EDM,1
9,인디음악,1
10,POP,1
