,genre,freq
0,발라드,36
1,랩/힙합,6
2,록/메탈,16
3,R&B/Soul,8
4,댄스,25
5,드라마OST,8
6,일렉트로니카,3
7,-,2
8,POP,2
9,만화/게임OST,1
10,성인가요,1
