,genre,freq
0,POP,5
1,만화/게임OST,5
2,발라드,47
3,드라마OST,17
4,R&B/Soul,8
5,댄스,24
6,랩/힙합,12
7,록/메탈,3
8,인디음악,1
9,영화OST,2
