,genre,freq
0,발라드,33
1,POP,12
2,댄스,18
3,인디음악,12
4,록/메탈,8
5,영화OST,4
6,포크/블루스,2
7,R&B/Soul,10
8,랩/힙합,16
9,드라마OST,2
10,일렉트로니카,1
11,성인가요,1
12,만화/게임OST,1
